"","date","disney_stock"
"1941",2014-09-17,90.3300018310547
"1942",2014-09-18,90.3399963378906
"1943",2014-09-19,90.4899978637695
"1944",2014-09-22,89.2900009155273
"1945",2014-09-23,88.3099975585938
"1946",2014-09-24,89.4499969482422
"1947",2014-09-25,88.0699996948242
"1948",2014-09-26,88.7399978637695
"1949",2014-09-29,88.8300018310547
"1950",2014-09-30,89.0299987792969
"1951",2014-10-01,87.4899978637695
"1952",2014-10-02,86.7900009155273
"1953",2014-10-03,88.4499969482422
"1954",2014-10-06,88.5599975585938
"1955",2014-10-07,87.1100006103516
"1956",2014-10-08,88.1100006103516
"1957",2014-10-09,85.7099990844727
"1958",2014-10-10,86.2699966430664
"1959",2014-10-13,83.9100036621094
"1960",2014-10-14,84.1399993896484
"1961",2014-10-15,82.0800018310547
"1962",2014-10-16,81.7399978637695
"1963",2014-10-17,83.8300018310547
"1964",2014-10-20,85.5199966430664
"1965",2014-10-21,87.5400009155273
"1966",2014-10-22,87.0999984741211
"1967",2014-10-23,87.9899978637695
"1968",2014-10-24,88.6100006103516
"1969",2014-10-27,88.4499969482422
"1970",2014-10-28,89.9300003051758
"1971",2014-10-29,89.5299987792969
"1972",2014-10-30,90.2200012207031
"1973",2014-10-31,91.379997253418
"1974",2014-11-03,91.7099990844727
"1975",2014-11-04,90.3499984741211
"1976",2014-11-05,91
"1977",2014-11-06,92
"1978",2014-11-07,90
"1979",2014-11-10,89.7799987792969
"1980",2014-11-11,89.9800033569336
"1981",2014-11-12,89.9000015258789
"1982",2014-11-13,90.4899978637695
"1983",2014-11-14,90.8000030517578
"1984",2014-11-17,90.4100036621094
"1985",2014-11-18,90.2799987792969
"1986",2014-11-19,89.8199996948242
"1987",2014-11-20,88.9000015258789
"1988",2014-11-21,88.9599990844727
"1989",2014-11-24,90.5800018310547
"1990",2014-11-25,91.6500015258789
"1991",2014-11-26,91.9199981689453
"1992",2014-11-28,92.5100021362305
"1993",2014-12-01,92.6999969482422
"1994",2014-12-02,93.4700012207031
"1995",2014-12-03,93.1100006103516
"1996",2014-12-04,93.2300033569336
"1997",2014-12-05,93.7600021362305
"1998",2014-12-08,93.8000030517578
"1999",2014-12-09,92.9400024414062
"2000",2014-12-10,91.629997253418
"2001",2014-12-11,91.75
"2002",2014-12-12,91.4899978637695
"2003",2014-12-15,90.9000015258789
"2004",2014-12-16,90.1699981689453
"2005",2014-12-17,91.379997253418
"2006",2014-12-18,92.6100006103516
"2007",2014-12-19,92.8899993896484
"2008",2014-12-22,94.1999969482422
"2009",2014-12-23,94.6900024414062
"2010",2014-12-24,94.4199981689453
"2011",2014-12-26,95.0299987792969
"2012",2014-12-29,95.5
"2013",2014-12-30,94.6999969482422
"2014",2014-12-31,94.1900024414062
"2015",2015-01-02,93.75
"2016",2015-01-05,92.379997253418
"2017",2015-01-06,91.8899993896484
"2018",2015-01-07,92.8300018310547
"2019",2015-01-08,93.7900009155273
"2020",2015-01-09,94.25
"2021",2015-01-12,94.4599990844727
"2022",2015-01-13,95.1900024414062
"2023",2015-01-14,94.2300033569336
"2024",2015-01-15,94.3499984741211
"2025",2015-01-16,95.1800003051758
"2026",2015-01-20,94.7399978637695
"2027",2015-01-21,94.1699981689453
"2028",2015-01-22,95.1500015258789
"2029",2015-01-23,94.7200012207031
"2030",2015-01-26,94.9700012207031
"2031",2015-01-27,93.9700012207031
"2032",2015-01-28,92.6699981689453
"2033",2015-01-29,93.2200012207031
"2034",2015-01-30,90.9599990844727
"2035",2015-02-02,91.9300003051758
"2036",2015-02-03,94.0999984741211
"2037",2015-02-04,101.279998779297
"2038",2015-02-05,102.639999389648
"2039",2015-02-06,102.019996643066
"2040",2015-02-09,101.730003356934
"2041",2015-02-10,101.919998168945
"2042",2015-02-11,101.870002746582
"2043",2015-02-12,103.580001831055
"2044",2015-02-13,104.169998168945
"2045",2015-02-17,104.120002746582
"2046",2015-02-18,103.860000610352
"2047",2015-02-19,103.889999389648
"2048",2015-02-20,104.550003051758
"2049",2015-02-23,104.98999786377
"2050",2015-02-24,104.669998168945
"2051",2015-02-25,105.569999694824
"2052",2015-02-26,104.559997558594
"2053",2015-02-27,104.080001831055
"2054",2015-03-02,105.889999389648
"2055",2015-03-03,106.349998474121
"2056",2015-03-04,105.569999694824
"2057",2015-03-05,105.029998779297
"2058",2015-03-06,103.819999694824
"2059",2015-03-09,105.26000213623
"2060",2015-03-10,103.089996337891
"2061",2015-03-11,102.889999389648
"2062",2015-03-12,107.169998168945
"2063",2015-03-13,106.440002441406
"2064",2015-03-16,107.370002746582
"2065",2015-03-17,106.959999084473
"2066",2015-03-18,107.970001220703
"2067",2015-03-19,107.370002746582
"2068",2015-03-20,108.430000305176
"2069",2015-03-23,108.220001220703
"2070",2015-03-24,107.110000610352
"2071",2015-03-25,105
"2072",2015-03-26,105.23999786377
"2073",2015-03-27,105.480003356934
"2074",2015-03-30,106.120002746582
"2075",2015-03-31,104.889999389648
"2076",2015-04-01,105.440002441406
"2077",2015-04-02,106
"2078",2015-04-06,105.629997253418
"2079",2015-04-07,105.430000305176
"2080",2015-04-08,106.360000610352
"2081",2015-04-09,106.769996643066
"2082",2015-04-10,106.949996948242
"2083",2015-04-13,106.51000213623
"2084",2015-04-14,106.660003662109
"2085",2015-04-15,106.980003356934
"2086",2015-04-16,108.099998474121
"2087",2015-04-17,106.690002441406
"2088",2015-04-20,108.220001220703
"2089",2015-04-21,107.680000305176
"2090",2015-04-22,107.940002441406
"2091",2015-04-23,109
"2092",2015-04-24,109.529998779297
"2093",2015-04-27,110.160003662109
"2094",2015-04-28,109.919998168945
"2095",2015-04-29,109.809997558594
"2096",2015-04-30,108.720001220703
"2097",2015-05-01,110.519996643066
"2098",2015-05-04,111.029998779297
"2099",2015-05-05,110.809997558594
"2100",2015-05-06,109.720001220703
"2101",2015-05-07,109.26000213623
"2102",2015-05-08,110.110000610352
"2103",2015-05-11,108.599998474121
"2104",2015-05-12,109.23999786377
"2105",2015-05-13,109.190002441406
"2106",2015-05-14,109.930000305176
"2107",2015-05-15,110.300003051758
"2108",2015-05-18,110.330001831055
"2109",2015-05-19,110.559997558594
"2110",2015-05-20,110.199996948242
"2111",2015-05-21,110.389999389648
"2112",2015-05-22,110.26000213623
"2113",2015-05-26,109.440002441406
"2114",2015-05-27,110.370002746582
"2115",2015-05-28,110.529998779297
"2116",2015-05-29,110.370002746582
"2117",2015-06-01,110.959999084473
"2118",2015-06-02,110.75
"2119",2015-06-03,111.169998168945
"2120",2015-06-04,110.300003051758
"2121",2015-06-05,110.300003051758
"2122",2015-06-08,109.290000915527
"2123",2015-06-09,108.519996643066
"2124",2015-06-10,110
"2125",2015-06-11,110.620002746582
"2126",2015-06-12,109.949996948242
"2127",2015-06-15,110.180000305176
"2128",2015-06-16,111.059997558594
"2129",2015-06-17,111.48999786377
"2130",2015-06-18,113.220001220703
"2131",2015-06-19,112.620002746582
"2132",2015-06-22,113.529998779297
"2133",2015-06-23,114.410003662109
"2134",2015-06-24,113.769996643066
"2135",2015-06-25,114.449996948242
"2136",2015-06-26,114.98999786377
"2137",2015-06-29,113.050003051758
"2138",2015-06-30,114.139999389648
"2139",2015-07-01,115.129997253418
"2140",2015-07-02,114.970001220703
"2141",2015-07-06,115.699996948242
"2142",2015-07-07,117.099998474121
"2143",2015-07-08,115.190002441406
"2144",2015-07-09,115.599998474121
"2145",2015-07-10,116.440002441406
"2146",2015-07-13,118.050003051758
"2147",2015-07-14,117.849998474121
"2148",2015-07-15,118.300003051758
"2149",2015-07-16,119.069999694824
"2150",2015-07-17,118.860000610352
"2151",2015-07-20,119.580001831055
